BUSBY2020_abh9	BUSBY2020	Asia	Western_Asia	Abkhazia	Abkhasian	Microarray
1000G_HG01960	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01961	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01965	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01967	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01968	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01969	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01970	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01971	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01972	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01973	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01974	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01975	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01976	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01977	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01978	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01979	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01980	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01981	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01982	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01983	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01984	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01985	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01986	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01987	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01988	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01989	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01990	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG01991	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01992	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01993	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01995	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01997	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG01998	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02002	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02003	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02004	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02006	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02008	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02009	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02010	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02011	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02012	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02013	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02014	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02015	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02016	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02017	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02018	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02019	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02020	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02021	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02023	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02024	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02025	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02026	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02027	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02028	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02029	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02030	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02031	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02032	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02035	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02040	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02046	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02047	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02048	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02049	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02050	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02051	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02052	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02053	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02054	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02055	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02056	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02057	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02058	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02059	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02060	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02061	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02064	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02067	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02068	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02069	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02070	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02071	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02072	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02073	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02074	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02075	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02076	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02077	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02078	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02079	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02080	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02081	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02082	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02083	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02084	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02085	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02086	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02087	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02088	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02089	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02090	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02091	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02095	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02102	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02104	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02105	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02106	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02107	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02108	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02111	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02113	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02116	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02120	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02121	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02122	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02126	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02127	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02128	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02129	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02130	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02131	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02132	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02133	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02134	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02135	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02136	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02137	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02138	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02139	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02140	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02141	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02142	1000G	Asia	East_Asia	Vietnam	Kinh	Whole_genome_sequencing
1000G_HG02143	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02144	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02145	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02146	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02147	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02148	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02150	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02151	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02152	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02153	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02154	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02155	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02156	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02164	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02165	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02166	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02168	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02169	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02170	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02173	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02176	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02178	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02179	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02180	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02181	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02182	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02184	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02185	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02186	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02187	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02188	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02189	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02190	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02215	1000G	Europe	North_Europe	England_and_Scotland	British	Whole_genome_sequencing
1000G_HG02217	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02218	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02219	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02220	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02221	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02222	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02223	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02224	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02225	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02229	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02230	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02231	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02232	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02233	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02234	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02235	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02236	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02237	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02238	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02239	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02240	1000G	Europe	South_Europe	Spain	Iberian_Spain	Whole_genome_sequencing
1000G_HG02250	1000G	Asia	East_Asia	China	Dai	Whole_genome_sequencing
1000G_HG02252	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02253	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02254	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02255	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02256	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02257	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02258	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02259	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02260	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02261	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02262	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02265	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02266	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02267	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02271	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02272	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02273	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02274	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02275	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02276	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02277	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02278	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02279	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02280	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02281	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02282	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02283	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02284	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02285	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02286	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02287	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02288	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02291	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02292	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02293	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02298	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02299	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02300	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02301	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02302	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02303	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02304	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02307	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02308	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02309	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02312	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
1000G_HG02314	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02315	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02316	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02317	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02318	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02321	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02322	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02323	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02325	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02330	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02332	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02334	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02337	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02339	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02343	1000G	Africa	Admixed_Africa	Barbados	Admixed_African_Caribbean	Whole_genome_sequencing
1000G_HG02344	1000G	America	Admixed_America	Peru	Peruvian	Whole_genome_sequencing
